//X Y Z Point_Source_ID User_Data Scan_Angle_Rank Number_of_Returns Return_Number Time Intensity Classification
223043.13999939 536565.87000275 26.38999939 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.985115 18.000000 6.000000
223042.85000610 536565.98000336 26.18000031 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.985118 14.000000 6.000000
223042.57000732 536566.08999634 25.97999954 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.985120 36.000000 6.000000
223042.36999512 536566.23000336 13.97000027 162.000000 2.000000 -1.000000 2.000000 2.000000 143024621.985120 53.000000 6.000000
223042.25999451 536566.20999908 25.56999969 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.985123 117.000000 6.000000
223042.03999329 536566.36000061 13.46000004 162.000000 2.000000 -1.000000 2.000000 2.000000 143024621.985123 13.000000 6.000000
223041.94999695 536566.33999634 25.60000038 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.985126 17.000000 6.000000
223041.72000122 536566.48000336 13.52000046 162.000000 2.000000 -1.000000 2.000000 2.000000 143024621.985126 49.000000 6.000000
223041.66999817 536566.44999695 25.28000069 162.000000 2.000000 -1.000000 1.000000 1.000000 143024621.985128 71.000000 6.000000
223041.32000732 536566.58999634 23.44000053 162.000000 2.000000 -1.000000 3.000000 1.000000 143024621.985131 25.000000 6.000000
223041.28999329 536566.61000061 22.11000061 162.000000 2.000000 -1.000000 3.000000 2.000000 143024621.985131 47.000000 6.000000
223041.11999512 536566.72000122 13.59000015 162.000000 2.000000 -1.000000 3.000000 3.000000 143024621.985131 37.000000 6.000000
223041.07000732 536566.69000244 24.92000008 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.985133 18.000000 6.000000
223040.83999634 536566.83000183 13.60000038 162.000000 2.000000 -1.000000 2.000000 2.000000 143024621.985133 59.000000 6.000000
223040.77999878 536566.80000305 24.92000008 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.985136 14.000000 6.000000
223040.58000183 536566.91999817 15.32999992 162.000000 2.000000 -1.000000 2.000000 2.000000 143024621.985136 403.000000 6.000000
223040.50000000 536566.91000366 24.79000092 162.000000 2.000000 -1.000000 3.000000 1.000000 143024621.985138 61.000000 6.000000
223040.47999573 536566.91999817 23.93000031 162.000000 2.000000 -1.000000 3.000000 2.000000 143024621.985138 46.000000 6.000000
223040.25999451 536567.05999756 13.65999985 162.000000 2.000000 -1.000000 3.000000 3.000000 143024621.985138 23.000000 6.000000
223040.19000244 536567.02999878 24.60000038 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.985141 22.000000 6.000000
223039.94999695 536567.18000031 13.72000027 162.000000 2.000000 -1.000000 2.000000 2.000000 143024621.985141 52.000000 6.000000
223039.63999939 536567.30000305 13.72999954 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.985144 101.000000 6.000000
223039.60000610 536567.26999664 24.35000038 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985146 17.000000 6.000000
223039.35000610 536567.41000366 13.75000000 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985146 69.000000 6.000000
223039.28999329 536567.38999939 24.20000076 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985149 36.000000 6.000000
223039.03999329 536567.54000092 13.77000046 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985149 54.000000 6.000000
223039.25000000 536567.36000061 34.38999939 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.985151 425.000000 6.000000
223038.72000122 536567.61000061 24.04000092 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985154 57.000000 6.000000
223038.46000671 536567.76000214 13.80000019 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985154 25.000000 6.000000
223038.41999817 536567.73000336 23.88999939 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985156 65.000000 6.000000
223038.16000366 536567.87999725 13.81000042 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985156 64.000000 6.000000
223038.11999512 536567.84999847 23.71999931 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985159 79.000000 6.000000
223037.86000061 536568.00000000 13.84000015 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985159 71.000000 6.000000
223037.80999756 536567.97000122 23.55999947 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985162 188.000000 6.000000
223037.53999329 536568.12000275 13.81000042 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985162 14.000000 6.000000
223037.52999878 536568.08000183 23.37999916 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985164 135.000000 6.000000
223037.25999451 536568.23000336 13.82999992 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985164 40.000000 6.000000
223037.19999695 536568.20999908 23.20000076 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985167 128.000000 6.000000
223036.94000244 536568.36000061 13.86999989 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985167 33.000000 6.000000
223036.94000244 536568.31999969 23.51000023 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985170 76.000000 6.000000
223036.66000366 536568.47000122 13.88000011 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985170 23.000000 6.000000
223036.58999634 536568.45999908 21.65999985 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985172 37.000000 6.000000
223036.36000061 536568.58000183 13.89000034 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985172 39.000000 6.000000
223036.36999512 536568.54000092 23.39999962 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985175 16.000000 6.000000
223036.08000183 536568.69999695 13.89999962 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985175 70.000000 6.000000
223035.96000671 536568.70999908 20.53000069 162.000000 2.000000 -2.000000 3.000000 1.000000 143024621.985177 20.000000 6.000000
223035.80999756 536568.80000305 15.52000046 162.000000 2.000000 -2.000000 3.000000 2.000000 143024621.985177 82.000000 6.000000
223035.75999451 536568.81999969 13.89000034 162.000000 2.000000 -2.000000 3.000000 3.000000 143024621.985177 63.000000 6.000000
223035.50000000 536568.91000366 15.52000046 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.985180 678.000000 6.000000
223035.46000671 536568.90000153 23.26000023 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.985182 14.000000 6.000000
223035.14999390 536569.01999664 23.03000069 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985185 24.000000 6.000000
223035.10000610 536569.04000092 21.62000084 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985185 12.000000 6.000000
223034.86000061 536569.12999725 23.07999992 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.985188 62.000000 6.000000
223034.58999634 536569.23999786 23.23999977 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.985190 19.000000 6.000000
223034.30000305 536569.36000061 23.14999962 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.985193 10.000000 6.000000
223033.99000549 536569.47000122 23.14999962 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985195 49.000000 6.000000
223033.72000122 536569.61000061 15.52999973 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985195 215.000000 6.000000
223033.39999390 536569.73999786 15.52999973 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985198 222.000000 6.000000
223033.33999634 536569.76999664 13.77000046 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985198 81.000000 6.000000
223033.39999390 536569.70999908 23.11000061 162.000000 2.000000 -2.000000 3.000000 1.000000 143024621.985201 14.000000 6.000000
223033.13000488 536569.84999847 15.52000046 162.000000 2.000000 -2.000000 3.000000 2.000000 143024621.985201 30.000000 6.000000
223033.05999756 536569.87999725 13.72999954 162.000000 2.000000 -2.000000 3.000000 3.000000 143024621.985201 90.000000 6.000000
223033.08999634 536569.83000183 23.10000038 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985203 12.000000 6.000000
223032.99000549 536569.87999725 20.46999931 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985203 218.000000 6.000000
223032.80999756 536569.94000244 23.20999908 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.985206 11.000000 6.000000
223032.44999695 536570.12000275 13.65999985 162.000000 2.000000 -2.000000 2.000000 2.000000 143024621.985206 71.000000 6.000000
223032.94999695 536569.83000183 34.47000122 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.985208 475.000000 6.000000
223031.86999512 536570.34999847 13.59000015 162.000000 2.000000 -2.000000 1.000000 1.000000 143024621.985211 92.000000 6.000000
223031.92999268 536570.27999878 23.25000000 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985213 37.000000 6.000000
223031.55000305 536570.48000336 13.55000019 162.000000 2.000000 -3.000000 2.000000 2.000000 143024621.985213 19.000000 6.000000
223031.24000549 536570.59999847 13.51000023 162.000000 2.000000 -3.000000 1.000000 1.000000 143024621.985216 66.000000 6.000000
223030.94999695 536570.70999908 13.61999989 162.000000 2.000000 -3.000000 1.000000 1.000000 143024621.985219 161.000000 6.000000
223031.13000488 536570.58999634 25.31999969 162.000000 2.000000 -3.000000 1.000000 1.000000 143024621.985221 323.000000 6.000000
223030.75000000 536570.75000000 23.22999954 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985224 142.000000 6.000000
223030.47999573 536570.84999847 23.27000046 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985226 37.000000 6.000000
223030.19999695 536570.95999908 23.53000069 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985229 24.000000 6.000000
223029.88999939 536571.08000183 23.57999992 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985232 13.000000 6.000000
223029.30999756 536571.30999756 23.64999962 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985237 15.000000 6.000000
223029.00000000 536571.43000031 23.62000084 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985239 153.000000 6.000000
223028.72999573 536571.54000092 23.85000038 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985242 76.000000 6.000000
223028.44000244 536571.65000153 23.98999977 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985244 89.000000 6.000000
223028.16999817 536571.75000000 24.11000061 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985247 17.000000 6.000000
223027.86000061 536571.87999725 24.18000031 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985250 33.000000 6.000000
223027.56999969 536571.98999786 24.36000061 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985252 24.000000 6.000000
223027.29000092 536572.09999847 24.45999908 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985255 13.000000 6.000000
223026.98999786 536572.22000122 24.52000046 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985258 10.000000 6.000000
223026.70999908 536572.33000183 24.72999954 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985260 21.000000 6.000000
223026.43000031 536572.44000244 24.73999977 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985263 38.000000 6.000000
223026.13999939 536572.55000305 24.71999931 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985265 25.000000 6.000000
223025.86000061 536572.66000366 25.05999947 162.000000 2.000000 -3.000000 3.000000 1.000000 143024621.985268 24.000000 6.000000
223025.81999969 536572.68000031 24.35000038 162.000000 2.000000 -3.000000 3.000000 2.000000 143024621.985268 27.000000 6.000000
223025.54000092 536572.79000092 24.94000053 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985270 72.000000 6.000000
223025.27999878 536572.88999939 25.39999962 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985273 22.000000 6.000000
223024.98000336 536573.00000000 25.54000092 162.000000 2.000000 -3.000000 2.000000 1.000000 143024621.985276 38.000000 6.000000
223047.63000488 536564.36000061 31.55999947 162.000000 2.000000 -1.000000 1.000000 1.000000 143024621.991212 42.000000 6.000000
223047.35000610 536564.47000122 31.15999985 162.000000 2.000000 -1.000000 3.000000 1.000000 143024621.991215 22.000000 6.000000
223047.33999634 536564.48000336 29.27000046 162.000000 2.000000 -1.000000 3.000000 2.000000 143024621.991215 66.000000 6.000000
223047.05999756 536564.58999634 30.65999985 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991217 25.000000 6.000000
223046.78999329 536564.69999695 30.25000000 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991220 67.000000 6.000000
223046.47000122 536564.81999969 29.88999939 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991223 17.000000 6.000000
223046.17999268 536564.94000244 29.52000046 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991225 15.000000 6.000000
223045.88000488 536565.05999756 29.20000076 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991228 17.000000 6.000000
223045.58000183 536565.18000031 28.87999916 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991231 14.000000 6.000000
223045.28999329 536565.29000092 28.56999969 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991233 17.000000 6.000000
223045.00999451 536565.40000153 27.86000061 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991235 35.000000 6.000000
223044.72000122 536565.51999664 27.65999985 162.000000 2.000000 -1.000000 1.000000 1.000000 143024621.991238 150.000000 6.000000
223044.41999817 536565.63999939 27.45000076 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991241 109.000000 6.000000
223044.11000061 536565.76000214 27.23999977 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991243 64.000000 6.000000
223043.83000183 536565.87000275 27.11000061 162.000000 2.000000 -1.000000 3.000000 1.000000 143024621.991246 49.000000 6.000000
223043.78999329 536565.90000153 24.22999954 162.000000 2.000000 -1.000000 3.000000 2.000000 143024621.991246 44.000000 6.000000
223043.50999451 536566.00000000 26.87999916 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991249 43.000000 6.000000
223043.24000549 536566.11000061 26.70999908 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991251 83.000000 6.000000
223042.94999695 536566.22000122 26.45000076 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991254 59.000000 6.000000
223042.74000549 536566.36000061 13.85000038 162.000000 2.000000 -1.000000 2.000000 2.000000 143024621.991254 34.000000 6.000000
223042.66999817 536566.33000183 26.26000023 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991256 59.000000 6.000000
223042.44999695 536566.47000122 13.47000027 162.000000 2.000000 -1.000000 2.000000 2.000000 143024621.991256 17.000000 6.000000
223042.35000610 536566.45999908 26.09000015 162.000000 2.000000 -1.000000 1.000000 1.000000 143024621.991259 52.000000 6.000000
223042.05000305 536566.58000183 25.84000015 162.000000 2.000000 -1.000000 1.000000 1.000000 143024621.991262 58.000000 6.000000
223041.75999451 536566.69000244 25.50000000 162.000000 2.000000 -1.000000 1.000000 1.000000 143024621.991264 57.000000 6.000000
223041.22000122 536566.94999695 13.61999989 162.000000 2.000000 -1.000000 1.000000 1.000000 143024621.991267 175.000000 6.000000
223041.16000366 536566.93000031 25.31999969 162.000000 2.000000 -1.000000 3.000000 1.000000 143024621.991269 49.000000 6.000000
223041.10000610 536566.95999908 22.20000076 162.000000 2.000000 -1.000000 3.000000 2.000000 143024621.991269 13.000000 6.000000
223040.91999817 536567.06999969 13.63000011 162.000000 2.000000 -1.000000 3.000000 3.000000 143024621.991269 21.000000 6.000000
223040.88000488 536567.04000092 25.17000008 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991272 32.000000 6.000000
223040.63999939 536567.18000031 13.68000031 162.000000 2.000000 -1.000000 2.000000 2.000000 143024621.991272 21.000000 6.000000
223040.58999634 536567.15000153 24.98999977 162.000000 2.000000 -1.000000 3.000000 1.000000 143024621.991274 38.000000 6.000000
223040.38000488 536567.27999878 15.39999962 162.000000 2.000000 -1.000000 3.000000 2.000000 143024621.991274 61.000000 6.000000
223040.35000610 536567.30000305 13.68000031 162.000000 2.000000 -1.000000 3.000000 3.000000 143024621.991274 31.000000 6.000000
223040.28999329 536567.26999664 24.87000084 162.000000 2.000000 -1.000000 2.000000 1.000000 143024621.991277 62.000000 6.000000
223040.03999329 536567.41999817 13.71000004 162.000000 2.000000 -1.000000 2.000000 2.000000 143024621.991277 11.000000 6.000000
223039.97000122 536567.40000153 24.62000084 162.000000 2.000000 -2.000000 2.000000 1.000000 143024621.991280 60.000000 6.000000
